Date,Description,Debit,Credit,Balance,Category,SubCategory
26/10/2023,Visa Purchase                 24Oct Cappos Fish Market   Adelaide,27.35,,12931.56,Food & Beverage,Food & Groceries
26/10/2023,Visa Purchase                 23Oct Oconnell Convenience North Ade,16.29,,12958.91,Food & Beverage,Food & Groceries
26/10/2023,Mcare Benefits 680174897 Gywq,,41.2,12975.2,Government payments,Centrelink payments
25/10/2023,Visa Purchase                 23Oct North Adelaide Burge North Ade,36.5,,12934,Food & Beverage,Dining out
25/10/2023,Visa Purchase                 21Oct Nth Adel Foodland    North Ade,24.7,,12970.5,Food & Beverage,Food & Groceries
25/10/2023,Visa Purchase                 21Oct Nth Adel Foodland    North Ade,17.99,,12995.2,Food & Beverage,Food & Groceries
25/10/2023,Visa Purchase                 22Oct Nth Adel Foodland    North Ade,17.79,,13013.19,Food & Beverage,Food & Groceries
25/10/2023,Visa Purchase                 23Oct Nth Adel Foodland    North Ade,14.5,,13030.98,Food & Beverage,Food & Groceries
25/10/2023,Andrew Kay Manag Wages 22102023,,469,13045.48,Income,Salary
25/10/2023,Amusematte Austr Payroll15499,,132.5,12576.48,Income,Salary
25/10/2023,Mcare Benefits 679169222 Gywq,,41.2,12443.98,Government payments,Centrelink payments
25/10/2023,Tfr Wdl BPAY Internet         25Oct05:48 0207782150          Sa Water,169.37,,12402.78,Bills & Payments,Utilities & Rates
25/10/2023,Ato Ato005000018810510,,8597.9,12572.15,Government payments,Tax refunds
24/10/2023,Visa Purchase                 22Oct Sq *Glitterbuggin    Oaklands,72,,3974.25,Retail & Personal,Clothing & Shoes
24/10/2023,Visa Purchase                 22Oct Sq *Black Match Cand North Ade,50,,4046.25,Food & Beverage,Food & Groceries
24/10/2023,Visa Purchase                 21Oct Beam Mobility Austra -,6.35,,4096.25,Bills & Payments,Telecommunications
24/10/2023,Visa Purchase                 21Oct Officeworks          Bentleigh,0.3,,4102.6,Retail & Personal,Retail (shopping)
23/10/2023,Visa Purchase                 19Oct Tafe Sa Regency Camp Regency P,5.7,,4102.9,Retail & Personal,Education & Training
23/10/2023,Eftpos Debit                  23Oct09:31 Bakery On O'Connell   North Adelaidsa Au,15.45,,4108.6,Food & Beverage,Food & Groceries
21/10/2023,Visa Purchase                 19Oct 127 Days             Croydon P,21.5,,4124.05,Food & Beverage,Dining out
21/10/2023,Visa Purchase                 19Oct Nth Adel Foodland    North Ade,11,,4145.55,Food & Beverage,Food & Groceries
21/10/2023,Visa Purchase                 18Oct Bakery On O'Connell  North Ade,8.48,,4156.55,Food & Beverage,Food & Groceries
21/10/2023,Visa Purchase                 19Oct Sq *Village Asian Gr North Ade,6.25,,4165.03,Food & Beverage,Food & Groceries
21/10/2023,Visa Purchase                 18Oct Google Digibites     Pyrmont,0.79,,4171.28,Entertainment & Recreation,TV
21/10/2023,Eftpos Debit                  21Oct14:54 Neuronau* Trip-Fd\,6.61,,4172.07,Transport & Travel,Vehicle Expenses
21/10/2023,Atm Withdrawal                21Oct12:29 Banksa                Adelaide     5  Au,300,,4178.68,Withdrawals & Transfers,ATM & EFTPOS
21/10/2023,Eftpos Debit                  21Oct08:07 Uber* Trip\,14.39,,4478.68,Transport & Travel,Taxi & Rental car
21/10/2023,Eftpos Debit                  21Oct05:41 Uber* Trip\,16.71,,4493.07,Transport & Travel,Taxi & Rental car
20/10/2023,Visa Purchase                 17Oct Costco Wholesale Aus Kilburn,147.46,,4509.78,Food & Beverage,Food & Groceries
20/10/2023,Visa Purchase                 17Oct Couch Potato Co      Hindmarsh,78,,4657.24,Food & Beverage,Dining out
20/10/2023,Visa Purchase                 17Oct Costco Fuel Kilburn  Kilburn,46.49,,4735.24,Transport & Travel,Petrol
20/10/2023,Visa Purchase                 17Oct Governor Hindmarsh H Hindmarsh,22,,4781.73,Food & Beverage,Beverages
20/10/2023,Visa Purchase                 17Oct Smp*Atlas Continenta Adelaide,10.17,,4803.73,Food & Beverage,Dining out
20/10/2023,Tfr Wdl BPAY Internet         20Oct06:06 5092458412          Revsa - Esl,246.55,,4813.9,Bills & Payments,Tax payments
20/10/2023,Tfr Wdl BPAY Internet         20Oct06:06 5096073613          Revsa - Esl,143.7,,5060.45,Bills & Payments,Tax payments
19/10/2023,Visa Purchase                 17Oct Sq *Artist First Pty Brunswick,50,,5204.15,Retail & Personal,Clothing & Shoes
19/10/2023,Visa Purchase                 17Oct The Coffee Bean Shop Welland,23,,5254.15,Food & Beverage,Beverages
19/10/2023,Visa Purchase                 15Oct Bowden Brewing       Bowden,22,,5277.15,Food & Beverage,Beverages
19/10/2023,Visa Purchase                 16Oct Bakery On O'Connell  North Ade,11.11,,5299.15,Food & Beverage,Food & Groceries
19/10/2023,Visa Purchase                 17Oct Nth Adel Foodland    North Ade,8.25,,5310.26,Food & Beverage,Food & Groceries
18/10/2023,Visa Purchase                 16Oct Sq *2Nd Fix Doors &  180059531,56.21,,5318.51,Retail & Personal,Retail (shopping)
18/10/2023,Visa Purchase                 14Oct Nth Adel Foodland    North Ade,18.64,,5374.72,Food & Beverage,Food & Groceries
18/10/2023,Visa Purchase                 16Oct Lucia's Fine Foods   Adelaide,15,,5393.36,Food & Beverage,Food & Groceries
18/10/2023,Andrew Kay Manag Wages 15102023,,241,5408.36,Income,Salary
18/10/2023,Osko Withdrawal               18Oct13:14 5238 Quote 5238 2Nd Fix Hardware Pty Ltd,915.47,,5167.36,Withdrawals & Transfers,Withdrawal
17/10/2023,Visa Purchase                 15Oct Bowden Brewing       Bowden,43.73,,6082.83,Food & Beverage,Beverages
17/10/2023,Visa Purchase                 13Oct Bakery On O'Connell  North Ade,15.15,,6126.56,Food & Beverage,Food & Groceries
17/10/2023,Visa Purchase                 13Oct Beam Mobility Austra -,5.55,,6141.71,Bills & Payments,Telecommunications
16/10/2023,Visa Purchase                 12Oct Neuronau* Temphold-T Hawthorn,5.09,,6147.26,Transport & Travel,Vehicle Expenses
16/10/2023,Tfr Wdl BPAY Internet         16Oct05:45 500015101768        Origin Energy,1762.98,,6152.35,Bills & Payments,Utilities & Rates
16/10/2023,Eftpos Debit                  15Oct08:24 Uber* Trip\,20.01,,7915.33,Transport & Travel,Taxi & Rental car
16/10/2023,Eftpos Debit                  15Oct04:59 Uber* Trip\,19.97,,7935.34,Transport & Travel,Taxi & Rental car
14/10/2023,Visa Purchase                 12Oct Electrodry Adelaide  Magill,269,,7955.31,Home & Property,Services & Tradespeople
14/10/2023,Visa Purchase                 12Oct Beam Mobility Austra -,8.15,,8224.31,Bills & Payments,Telecommunications
14/10/2023,Visa Purchase                 12Oct Beam Mobility Austra -,7.65,,8232.46,Bills & Payments,Telecommunications
13/10/2023,Visa Purchase                 11Oct Nth Adel Foodland    North Ade,53.36,,8240.11,Food & Beverage,Food & Groceries
13/10/2023,Visa Purchase                 10Oct Smp*Cafe Fellini     North Ade,20.23,,8293.47,Food & Beverage,Dining out
13/10/2023,Visa Purchase                 11Oct Sq *Forestville Hc   Keswick T,5,,8313.7,Bills & Payments,Memberships
12/10/2023,Visa Purchase                 10Oct Beam Mobility Austra -,8.3,,8318.7,Bills & Payments,Telecommunications
12/10/2023,Visa Purchase                 10Oct Neuronau* Temphold-Y Hawthorn,3.55,,8327,Transport & Travel,Vehicle Expenses
12/10/2023,Eftpos Debit                  12Oct14:21 Brow Threads & Lashes Adelaide     Sa Au,12.13,,8330.55,Retail & Personal,Medical & Personal care
12/10/2023,Osko Withdrawal               12Oct12:57 Inv 36984 Expat Us Tax Pty Ltd,1831.5,,8342.68,Withdrawals & Transfers,Withdrawal
12/10/2023,Tfr Wdl BPAY Internet         12Oct06:06 500015101776        Origin Energy,194.63,,10174.18,Bills & Payments,Utilities & Rates
11/10/2023,Visa Purchase                 08Oct 299 Rundle Street Pt Adelaide,44.44,,10368.81,Food & Beverage,Beverages
11/10/2023,Visa Purchase                 09Oct Nth Adel Foodland    North Ade,30.29,,10413.25,Food & Beverage,Food & Groceries
11/10/2023,Visa Purchase                 08Oct Nth Adel Foodland    North Ade,8.8,,10443.54,Food & Beverage,Food & Groceries
11/10/2023,Foreign Currency Conversn Fee,0.1,,10452.34,Fees & Charges,Fees & Charges
11/10/2023,Visa Purchase O/Seas          07Oct Sgd2.99 2C2*Amznprimesg Memb,3.45,,10452.44,Retail & Personal,Retail (shopping)
11/10/2023,Andrew Kay Manag Wages 08102023,,469,10455.89,Income,Salary
11/10/2023,Eftpos Debit                  11Oct00:32 Hugh Hamilton Wines\,330,,9986.89,Retail & Personal,Retail (shopping)
10/10/2023,Visa Purchase                 07Oct Woodside Foodland    Woodside,10.5,,10316.89,Food & Beverage,Food & Groceries
10/10/2023,Visa Purchase                 08Oct Neuronau* Temphold-T Hawthorn,3.05,,10327.39,Transport & Travel,Vehicle Expenses
10/10/2023,Eftpos Debit                  10Oct18:49 Bakery On O'Connell   North Adelaidsa Au,11.11,,10330.44,Food & Beverage,Food & Groceries
10/10/2023,Atm Withdrawal                10Oct14:54 Banksa                Adelaide     5  Au,200,,10341.55,Withdrawals & Transfers,ATM & EFTPOS
9/10/2023,Visa Purchase                 06Oct Kanika Group Pty Ltd Prospect,100.42,,10541.55,Transport & Travel,Vehicle Expenses
9/10/2023,Visa Purchase                 06Oct Nth Adel Foodland    North Ade,11.79,,10641.97,Food & Beverage,Food & Groceries
7/10/2023,Visa Purchase                 05Oct Amj Linn P/L&Ds&Jn   North Ade,125.2,,10653.76,Retail & Personal,Medical & Personal care
7/10/2023,Eftpos Debit                  07Oct05:47 Uber* Trip\,14.62,,10778.96,Transport & Travel,Taxi & Rental car
6/10/2023,Visa Purchase                 03Oct Rickys Chicken Rice  North Ade,41.41,,10793.58,Food & Beverage,Dining out
6/10/2023,Visa Purchase                 04Oct Nth Adel Foodland    North Ade,35.04,,10834.99,Food & Beverage,Food & Groceries
6/10/2023,Visa Purchase                 03Oct Bakery On O'Connell  North Ade,6.06,,10870.03,Food & Beverage,Food & Groceries
6/10/2023,Osko Withdrawal               06Oct11:16 Kelly Payfer Bikes Only,731,,10876.09,Withdrawals & Transfers,Withdrawal
6/10/2023,Eftpos Debit                  06Oct09:35 Bakery On O'Connell   North Adelaidsa Au,16.77,,11607.09,Food & Beverage,Food & Groceries
6/10/2023,Eftpos Debit                  06Oct08:08 Uber Eats* Eats\,1.93,,11623.86,Food & Beverage,Dining out
5/10/2023,Visa Purchase                 03Oct Alh Venues/123 Oconn Nrth Adel,15.2,,11625.79,Transport & Travel,Hotels and Accommodation
5/10/2023,Visa Purchase                 03Oct Perryman S Bakery    North Ade,5.2,,11640.99,Food & Beverage,Food & Groceries
5/10/2023,Mcare Benefits 665167397 Gywq,,79.7,11646.19,Government payments,Centrelink payments
5/10/2023,Eftpos Credit                 05Oct20:09 Uber Eats* Eats\,,1.93,11566.49,Deposits,Deposit
5/10/2023,Eftpos Debit                  05Oct19:45 Uber Eats* Eats\,27.34,,11564.56,Food & Beverage,Dining out
4/10/2023,Visa Purchase                 30Sep Krung Thep           North Ade,58.5,,11591.9,Food & Beverage,Dining out
4/10/2023,Visa Purchase                 01Oct Nth Adel Foodland    North Ade,28.97,,11650.4,Food & Beverage,Food & Groceries
4/10/2023,Visa Purchase                 01Oct Bakery On O'Connell  North Ade,5.56,,11679.37,Food & Beverage,Food & Groceries
4/10/2023,Eftpos Debit                  04Oct15:49 Neuronau* Trip-Gr\,6.1,,11684.93,Transport & Travel,Vehicle Expenses
4/10/2023,Eftpos Debit                  04Oct15:00 Neuronau* Trip-Zp\,6.11,,11691.03,Transport & Travel,Vehicle Expenses
4/10/2023,Eftpos Debit                  04Oct12:14 Sq *Tynte Street Qualinorth Adelaidsa Au,51.52,,11697.14,Food & Beverage,Food & Groceries
3/10/2023,Visa Purchase                 01Oct Cafe Komodo          Prospect,67.24,,11748.66,Food & Beverage,Dining out
3/10/2023,Visa Purchase                 01Oct Patreon* Membership  Internet,36.85,,11815.9,Entertainment & Recreation,TV
3/10/2023,Visa Purchase                 29Sep Bakery On O'Connell  North Ade,11.41,,11852.75,Food & Beverage,Food & Groceries
3/10/2023,Visa Purchase                 29Sep House Of Health Coll Adelaide,6.7,,11864.16,Food & Beverage,Food & Groceries
2/10/2023,Visa Purchase                 29Sep Lucia's Fine Foods   Adelaide,15,,11870.86,Food & Beverage,Food & Groceries
2/10/2023,Visa Purchase                 28Sep Tafe Sa Regency Camp Regency P,7.2,,11885.86,Retail & Personal,Education & Training
2/10/2023,Visa Purchase                 29Sep Beam Mobility Austra -,7,,11893.06,Bills & Payments,Telecommunications
2/10/2023,Internet Deposit              02Oct11:52 From 9000204517840,,8500,11900.06,Deposits,Deposit
30/09/2023,Visa Purchase                 27Sep Smp*Cafe Fellini     North Ade,34.46,,3400.06,Food & Beverage,Dining out
30/09/2023,Visa Purchase                 27Sep Bakery On O'Connell  North Ade,10.4,,3434.52,Food & Beverage,Food & Groceries
30/09/2023,Eftpos Debit                  30Sep14:26 Neuronau* Trip-Bj\,6.61,,3444.92,Transport & Travel,Vehicle Expenses
30/09/2023,Eftpos Debit                  30Sep13:30 Neuronau* Trip-N6\,6.62,,3451.53,Transport & Travel,Vehicle Expenses
29/09/2023,Visa Purchase                 25Sep Amazon Marketplace A Sydney So,94.94,,3458.15,Retail & Personal,Retail (shopping)
29/09/2023,Visa Purchase                 25Sep Jm Deli And Bakery   Port Augu,26.9,,3553.09,Food & Beverage,Food & Groceries
29/09/2023,Visa Purchase                 27Sep Nth Adel Foodland    North Ade,25.84,,3579.99,Food & Beverage,Food & Groceries
29/09/2023,Visa Purchase                 26Sep Jm Deli And Bakery   Port Augu,13,,3605.83,Food & Beverage,Food & Groceries
29/09/2023,Eftpos Debit                  29Sep15:34 Neuronau* Trip-7R\,7.12,,3618.83,Transport & Travel,Vehicle Expenses
28/09/2023,Visa Purchase                 25Sep Standpipe Restaurant Port Augu,387,,3625.95,Food & Beverage,Dining out
28/09/2023,Visa Purchase                 26Sep Nth Adel Foodland    North Ade,32.7,,4012.95,Food & Beverage,Food & Groceries
28/09/2023,Visa Purchase                 25Sep Sq *Mamma Lou?S      Port Augu,28.4,,4045.65,Food & Beverage,Food & Groceries
28/09/2023,Visa Purchase                 26Sep Sq *Warnertown Baker Warnertow,21.1,,4074.05,Food & Beverage,Food & Groceries
28/09/2023,Visa Purchase                 24Sep Pastoral Hotel Motel Port Augu,17,,4095.15,Transport & Travel,Hotels and Accommodation
28/09/2023,Visa Purchase                 24Sep Pastoral Hotel Motel Port Augu,12.12,,4112.15,Transport & Travel,Hotels and Accommodation
27/09/2023,Deft Payments Deft      20294476,942.99,,4124.27,Bills & Payments,Expenses & Payments
27/09/2023,Visa Purchase                 25Sep Saltbush Surf Pty Lt Port Augu,44.95,,5067.26,Entertainment & Recreation,Sports & Leisure
27/09/2023,Visa Purchase                 23Sep Bettys Burgers Austr Norwood,26.5,,5112.21,Food & Beverage,Dining out
27/09/2023,Visa Purchase                 25Sep Patreon* Membership  Internet,18.7,,5138.71,Retail & Personal,Retail (shopping)
26/09/2023,Visa Purchase                 22Sep Ferve Adl Film Fest  Cheltenha,143.85,,5157.41,Home & Property,Services & Tradespeople
26/09/2023,Visa Purchase                 22Sep Ferve Adl Film Fest  Cheltenha,105.49,,5301.26,Home & Property,Services & Tradespeople
26/09/2023,Visa Purchase                 22Sep Bakery On O'Connell  North Ade,24.44,,5406.75,Food & Beverage,Food & Groceries
26/09/2023,Visa Purchase                 22Sep Jurack Pty Ltd       Adelaide,23,,5431.19,Transport & Travel,Hotels and Accommodation
26/09/2023,Visa Purchase                 22Sep Great Silver Ocean P North Ade,12.9,,5454.19,Food & Beverage,Dining out
26/09/2023,Visa Purchase                 22Sep Beam Mobility Austra -,8.8,,5467.09,Bills & Payments,Telecommunications
26/09/2023,Visa Purchase                 23Sep Cafe Bravo Norwood   Norwood,4.9,,5475.89,Food & Beverage,Dining out
25/09/2023,Visa Purchase                 22Sep Excel Nails          North Ade,30,,5480.79,Retail & Personal,Retail (shopping)
25/09/2023,Visa Purchase                 21Sep Tafe Sa Regency Camp Regency P,12.7,,5510.79,Retail & Personal,Education & Training
25/09/2023,Visa Purchase                 21Sep Neuronau* Temphold-H Hawthorn,5.08,,5523.49,Transport & Travel,Vehicle Expenses
23/09/2023,Visa Purchase                 21Sep Nth Adel Foodland    North Ade,18.75,,5528.57,Food & Beverage,Food & Groceries
23/09/2023,Visa Purchase                 20Sep Bakery On O'Connell  North Ade,9.9,,5547.32,Food & Beverage,Food & Groceries
23/09/2023,Eftpos Debit                  23Sep07:51 Uber* Trip\,12.72,,5557.22,Transport & Travel,Taxi & Rental car
22/09/2023,Visa Purchase                 19Sep Costco Wholesale Aus Kilburn,108.74,,5569.94,Food & Beverage,Food & Groceries
22/09/2023,Visa Purchase                 20Sep Excel Nails          North Ade,25,,5678.68,Retail & Personal,Retail (shopping)
22/09/2023,Visa Purchase                 19Sep Costco Fuel Kilburn  Kilburn,23.88,,5703.68,Transport & Travel,Petrol
22/09/2023,Visa Purchase                 19Sep Momoshi Pty Ltd      Kilburn,19.9,,5727.56,Food & Beverage,Dining out
22/09/2023,Osko Withdrawal               22Sep11:31 340366 340366 Ken Hall Plumbers Pty Ltd,383.82,,5747.46,Withdrawals & Transfers,Withdrawal
